datetime,Q1,Q2,Q3,Q4,Q5
2021-01-06,-0.005476664,4.092276e-05,0.0069526653,0.010683294,0.021518035
2021-01-07,-0.01639925,-0.019842507,-0.011836566,-0.017815398,-0.015792811
2021-01-08,0.015662093,0.006177279,0.00987115,0.007847276,0.011108177
2021-01-11,-0.00639016,-0.002792389,-0.00044581565,-0.0068465574,-0.013089078
2021-01-12,-0.015138704,-0.0015007595,0.002424708,0.0031474077,0.0034074099
2021-01-13,-0.010231986,-0.0021450398,0.0036080468,-0.0021674174,0.006519199
2021-01-14,0.019999353,0.0092503335,0.004243925,0.0070678927,0.022308389
2021-01-15,-0.0007910957,7.068208e-05,0.0050514108,-0.00254608,-0.003853025
2021-01-18,0.011384905,0.0028864609,0.001232591,0.00012831195,0.002767083
2021-01-19,0.0032870474,0.00777627,0.004729799,0.01320524,0.018773766
2021-01-20,0.0035050535,-0.0027739587,-0.0090726605,-0.009900743,-0.015693342
2021-01-21,0.0057288017,-0.004277991,-0.008513783,-0.0140745565,-0.004480569
2021-01-22,-0.019398227,-0.009693229,-0.011499882,-0.009455869,-0.008281879
2021-01-25,-0.00052951335,-0.0010023888,0.0031641016,0.0059073213,0.003017991
2021-01-26,-0.020225286,-0.01059269,-0.014542917,-0.012891478,-0.01858438
2021-01-27,-0.007908745,-0.013439928,-0.013802328,-0.014576066,-0.016097713
2021-01-28,-0.0020267738,-0.00078719674,0.0052445554,0.0077282526,0.010767365
2021-01-29,-0.00031151055,-0.0031890227,0.0010845572,0.005949146,0.018101793
2021-02-01,-0.01011664,-0.0072961356,-0.01057009,-0.013143296,-0.015653046
2021-02-02,-0.012505872,-0.014393192,-0.0131601235,-0.012174433,-0.015745612
2021-02-03,-0.019577539,-0.0018721807,-0.0038715391,-0.010260879,-0.019872325
2021-02-04,0.01782071,0.0045768027,0.008646346,0.006359253,0.011279554
2021-02-05,0.014517949,0.013227601,0.014598522,0.019843495,0.029291868
2021-02-08,0.01100011,0.0062588663,0.008657382,0.003947928,0.007872174
2021-02-09,0.013912215,0.023787737,0.024741337,0.021071877,0.0228467
2021-02-10,0.005847236,0.021245915,0.026520586,0.033795334,0.032905813
2021-02-18,0.008932863,0.0064316876,0.008774674,0.008038903,-0.011258371
2021-02-19,-0.004787094,-0.0048082424,-0.006318766,-0.0034258037,0.0004890406
2021-02-22,-0.013929283,0.00033472182,-0.003998781,0.0012119502,-0.01609198
2021-02-23,-0.009700168,0.0006518358,-0.00135405,0.0014094741,-0.005179614
2021-02-24,-0.021194601,-0.018345945,-0.010951363,-0.013153218,-0.019518565
2021-02-25,0.019146116,0.017065136,0.017302321,0.016981179,0.020689141
2021-02-26,-0.010144082,-0.0076880236,-0.0042273956,-0.004487169,-0.0021518248
2021-03-01,0.022440042,0.018891783,0.01407527,0.0114457775,0.012900317
2021-03-02,-0.010139937,-0.003254422,-0.008186481,-0.007398248,-0.019756021
2021-03-03,-0.009825941,-0.00018899859,0.005901056,0.005055217,0.0065519423
2021-03-04,-0.009206595,-0.009843912,-0.010369472,-0.011117376,-0.035181515
2021-03-05,-0.023146039,-0.013950751,-0.019843243,-0.01882846,-0.025626292
2021-03-08,-0.009758214,-0.013645971,-0.016924951,-0.010802359,-0.0048757982
2021-03-09,0.029561615,0.022220053,0.019836508,0.01781401,0.022950735
2021-03-10,0.002418264,-0.00023836315,0.0028132957,0.00067761063,0.003804062
2021-03-11,0.003515997,-0.0022442024,-0.0021148867,-0.0041174223,-0.0063016973
2021-03-12,0.00081131817,0.0070192586,0.004691891,0.0054741953,0.011696031
2021-03-15,-0.009085398,0.0017424386,0.0054494375,0.00073724566,0.013234096
2021-03-16,0.008867122,0.0060360734,0.002726633,-0.0012607896,0.0063363626
2021-03-17,-0.007250839,-0.009980914,-0.008347154,-0.0020818366,-0.008737646
2021-03-18,0.025247956,0.015466864,0.016599597,0.0128366565,0.014841151
2021-03-19,-0.021034665,-0.009233666,-0.0076116165,-0.0075133587,-0.014410117
2021-03-22,-0.0092411535,-0.008001525,-0.010700221,-0.005218095,-0.014680557
2021-03-23,-0.003917591,0.0005161112,-0.0023488444,0.002735617,0.006356048
2021-03-24,0.014976094,0.0069709425,0.010177612,0.011974824,0.019483386
2021-03-25,-0.0021772569,0.000793466,0.0011186877,0.0008802581,0.003716619
2021-03-26,-0.0054944362,-0.00080202817,0.0015323993,0.0016065538,0.0015046155
2021-03-29,-0.0012835854,-0.003050907,-0.0020566047,0.0028958651,-0.0011417854
2021-03-30,0.0118828425,0.011458936,0.0053693135,0.0046240543,0.0048134197
2021-03-31,-0.0019871963,-3.4635068e-05,-0.00081302645,0.0009984416,0.00366055
2021-04-01,0.004518024,0.0025685763,0.0048161284,0.0049892003,0.0035486335
2021-04-02,0.0025086491,0.0040229177,0.0055504297,0.004051665,0.0028727562
2021-04-06,-0.00090205314,-0.0042445166,-0.0013680768,-0.0021552008,-0.0019012409
2021-04-07,0.0037118518,0.0008492607,-0.0027819723,-0.0017881579,-0.0059768157
2021-04-08,-0.011355588,-0.013906019,-0.012327652,-0.011793052,-0.0087207
2021-04-09,-0.013114531,-0.0060482756,-0.006522767,-0.0048379325,-0.0017224831
2021-04-12,0.007172307,0.007806337,0.006065801,0.008611752,0.016252102
2021-04-13,8.6925626e-05,-0.0003786999,-0.000960778,-0.002881592,-0.0021975017
2021-04-14,0.008038186,0.012964334,0.018286912,0.014962936,0.011935365
2021-04-15,0.009548281,0.0079107545,0.011516936,0.009556415,0.012908962
2021-04-16,0.0029695649,7.221997e-05,-0.00439599,-0.0044923066,-0.00090093794
2021-04-19,0.0010318888,-0.0054727737,-0.006052612,-0.0020079536,0.00093524216
2021-04-20,0.006505932,0.0028930379,0.00087288796,0.0014164066,0.004516302
2021-04-21,-0.0002678901,-0.00043779434,-0.0027763683,-0.0039566047,-0.0016643346
2021-04-22,-0.0049314457,-0.007184159,-0.0054287785,-0.0010167337,-0.0029648084
2021-04-23,0.0052221483,-0.004412139,-0.0049648313,-0.0030168276,-0.0076356707
2021-04-26,0.010112946,0.0011471825,0.00402324,0.007117607,0.0068136966
2021-04-27,-0.00056812464,0.0017039317,0.0021633115,0.00058000087,-0.0009994996
2021-04-28,0.008878728,-0.00691966,-0.011209912,-0.012531625,-0.004090033
2021-04-29,0.010628908,0.006414356,0.0039019831,0.003225093,0.0007630322
2021-04-30,-0.010340507,-0.0052061533,-0.0006035978,0.0041674622,0.0024699795
2021-05-06,0.01700161,0.007923311,0.002106534,-0.00067101896,-0.0038488687
2021-05-07,-0.013226386,0.0026433445,0.005486145,0.0058243,0.00486467
2021-05-10,0.01616948,0.006855528,0.0059359157,0.0046970085,0.010189653
2021-05-11,-0.026392603,-0.008103859,-0.0018268017,-0.0038333535,-0.0018807787
2021-05-12,-0.00022714138,0.011386008,0.015301256,0.0155133605,0.01897096
2021-05-13,0.0016230952,-0.0055964347,0.00025959194,-0.0007021111,0.008371167
2021-05-14,0.0027101953,0.0041827546,0.003246246,0.0041742246,0.005709675
2021-05-17,0.0012159103,-0.0064654835,-0.0035390723,-0.0024755227,-0.004051028
2021-05-18,0.00012057721,-0.004305394,-0.0074294033,-0.009714794,-0.010166995
2021-05-19,-0.0049175327,-0.00040569305,-0.0003399098,-0.004626736,0.0016169256
2021-05-20,0.0049845725,0.0047919415,0.0039803833,0.0016793406,0.0070224907
2021-05-21,0.008004716,0.008869911,0.00824049,0.009047622,0.012702219
2021-05-24,-0.0008662915,0.0027965694,0.0065857666,0.00502122,0.0047204285
2021-05-25,0.008895747,0.009981129,0.0045097615,0.004191678,0.0045596976
2021-05-26,-0.003050884,-0.0020574958,-0.0010171277,-0.004080868,-0.0042509777
2021-05-27,0.012150154,0.00714558,0.0074295863,0.0031073273,0.00423478
2021-05-28,0.006677109,0.0022924012,0.0064911754,0.0009856933,0.0019230067
2021-05-31,-0.007854733,-0.009859671,-0.0065932143,-0.006132881,-0.0048428727
2021-06-01,-0.002725874,0.002691539,-0.0012597677,0.0044305874,-0.0007076508
2021-06-02,0.00105954,0.0019719715,0.005134821,0.00016878187,-0.0008025628
2021-06-03,0.0031346304,0.0042001503,0.002702481,0.0025007175,0.008868586
2021-06-04,-0.0067469887,-0.000117830634,-0.00052952283,0.00061493873,-0.0027443785
2021-06-07,0.00527176,0.0019298202,0.0022912382,0.00040669562,-0.0023634327
2021-06-08,0.010777149,0.0033151049,0.006228925,0.0051253326,0.0072414577
2021-06-09,-0.009349693,-0.0059023327,-0.0027477527,-0.0050581424,-0.0054915436
2021-06-10,-0.00801128,-0.009926936,-0.010930916,-0.009183717,-0.009676399
2021-06-11,-0.022676138,-0.012152273,-0.006486936,-0.006663164,-0.011783911
2021-06-15,0.007583538,0.0019116539,0.008094393,0.0061504026,0.0034147513
2021-06-16,0.0036821258,0.0028262013,0.006288131,0.0050905617,0.014277054
2021-06-17,0.01033379,0.0054038353,0.0027611554,0.009334976,0.010393059
2021-06-18,0.0015137387,0.007116041,0.003776493,0.0047530257,0.0059510963
2021-06-21,0.004873952,0.005604698,0.007838916,0.0071364357,0.0057337405
2021-06-22,-0.0023543376,-0.0012671048,-0.00525666,-0.0021603894,-0.004023823
2021-06-23,0.00027824045,0.008602682,0.0069587734,0.008763998,0.009376488
2021-06-24,-0.0044753863,0.0010607004,-0.0013118577,0.002574237,0.003377185
2021-06-25,-0.00581601,-0.008659666,-0.010640502,-0.0075660236,-0.006037291
2021-06-28,0.011494527,0.0043896516,0.0040294738,0.0050336467,0.006173717
2021-06-29,-0.011946562,-0.010381386,-0.005198775,-0.009071506,-0.017726623
2021-06-30,-0.0049566566,-0.007184067,-0.00863556,-0.009871809,-0.013155902
2021-07-01,0.0071358993,0.0011310946,0.0040537943,0.0043026386,0.012246158
2021-07-02,0.0015711009,0.0014611668,0.005097922,-0.00060226204,-0.006125083
2021-07-05,0.006353723,0.00066034903,0.0030318487,0.010568096,0.009463752
2021-07-06,-0.0012928897,-0.011888714,-0.006600936,-0.0005462922,-0.0058343643
2021-07-07,0.014447092,0.0046983417,0.008224665,0.0087177185,0.0028716219
2021-07-08,0.015911663,0.01080327,0.007026483,0.008998192,0.014766939
2021-07-09,0.013024845,0.0006528664,0.0045274165,0.0087662665,0.014454892
2021-07-12,-0.011108328,-0.010069954,-0.005937344,-0.0070923544,-0.0013551932
2021-07-13,0.010785723,0.0046232576,-0.0022461074,-0.0006971991,3.69668e-05
2021-07-14,0.001776433,-0.0023916126,0.0028249072,0.0027413862,0.0010309588
2021-07-15,-0.0069615846,-0.0034026706,-0.003933349,-0.001452275,-0.00039717258
2021-07-16,-0.004702607,-0.0029097665,0.0046535414,-3.6245585e-06,0.005693731
2021-07-19,0.010095286,0.003778814,0.008867348,0.008707776,0.010927529
2021-07-20,0.0093516195,0.009520272,0.0036559694,0.004836095,0.00057766197
2021-07-21,0.008071606,-0.0063655972,-0.00798334,-0.008587108,-0.014566567
2021-07-22,-0.009558407,-0.01909747,-0.017809877,-0.018055076,-0.02294848
2021-07-23,-0.032470703,-0.019540053,-0.011629397,-0.018639093,-0.017406667
2021-07-26,-0.020184511,-0.013584951,-0.014613225,-0.007663471,-0.014425285
2021-07-27,0.011138036,0.0090991715,0.016856,0.015184578,0.026954947
2021-07-28,0.0016222268,-0.0031159944,0.001774621,0.006511722,0.0039010774
2021-07-29,0.0069640037,0.008640504,0.01644792,0.019815983,0.018111171
2021-07-30,-0.01074082,-0.00013424933,0.004572481,0.0033227026,0.0012295622
2021-08-02,0.017025087,0.007940178,0.00493516,0.0047396813,0.013680157
2021-08-03,-0.0060611153,-0.0023714667,-0.0045742374,0.00065579114,-0.006714275
2021-08-04,0.0028506338,0.0041307183,-0.00039742352,-0.00017311811,-0.0015653324
2021-08-05,0.008851867,0.009986763,0.011230437,0.017833285,0.013825383
2021-08-06,0.009996662,0.010251012,0.0012814144,0.008242757,0.006573838
2021-08-09,0.009124424,0.014977377,0.004060561,0.00032796562,0.0019395387
2021-08-10,0.00016666233,0.002772221,0.004338039,0.0042323745,0.0024890364
2021-08-11,0.0073471405,0.0031247698,-0.0034397661,-0.00046454355,-0.0049871
2021-08-12,-0.013824344,0.00024412859,0.010183879,0.0016328928,0.0036863303
2021-08-13,-0.022528002,-0.027307471,-0.019475935,-0.014012191,-0.021720229
2021-08-16,0.012004722,0.006324883,0.0073166694,0.006694197,0.0039441083
2021-08-17,-0.0035513646,-0.0018290245,-0.004290583,-0.00077139004,0.0015004784
2021-08-18,0.0012961769,-0.0039713327,-0.0055116965,-0.0039726854,-0.009546984
2021-08-19,0.018516771,0.0073451553,0.015089619,0.014189148,0.011953053
2021-08-20,0.0027991545,0.007468404,0.008517765,0.005317377,0.005897392
2021-08-23,0.008799005,0.007516242,0.006114915,0.008838856,0.012730772
2021-08-24,0.005795657,-0.003888077,-0.0052174125,-0.005943768,-0.0072333957
2021-08-25,0.010983513,0.010508085,-0.0028184117,0.0020968455,-0.00038203955
2021-08-26,0.015046644,0.010935166,0.0014571559,0.0022686953,-0.0033739286
2021-08-27,0.01727252,0.009615313,0.00048449545,-9.847164e-05,-0.0052961553
2021-08-30,-0.022171883,-0.0036566942,0.007551736,0.008500534,0.011448401
2021-08-31,0.035878427,0.018824393,0.009083398,0.002767114,0.0004098284
2021-09-01,-0.0055196066,0.0023375612,0.0029139428,0.0075188475,-0.00778901
2021-09-02,0.008152773,0.0064904033,0.012901695,0.010794213,0.020351373
2021-09-03,0.019218957,0.019408207,0.014516108,0.014378236,0.018599955
2021-09-06,0.009111408,0.015406795,0.013738004,0.009463099,0.006877448
2021-09-07,0.02252466,0.0038109433,0.0039936155,0.004163676,0.007264878
2021-09-08,-0.009326878,-0.0070110084,-0.0040346985,-0.0010789346,0.004962987
2021-09-09,0.028549885,0.011706618,0.006605827,0.0006011772,-0.0065517942
2021-09-10,-0.012055801,-0.020048315,-0.016501946,-0.010204661,-0.010675111
2021-09-13,0.0116428295,0.012386533,0.0017176771,0.0036534942,-0.00480852
2021-09-14,-0.02420116,-0.018261548,-0.015385718,-0.011617243,-0.011452753
2021-09-15,-0.007829106,-0.011612738,-0.010623834,0.0001681155,0.0023275984
2021-09-16,0.006882025,0.003392307,0.005248767,0.010326378,0.007336281
2021-09-17,-0.00020271838,0.00998628,0.013725019,0.013676212,0.0138357375
2021-09-22,-0.0173413,-0.017813161,-0.01904114,-0.011923915,-0.010393259
2021-09-23,-0.03456941,-0.026852427,-0.017940054,-0.018964479,-0.02895041
2021-09-24,0.0094979545,-0.0015770358,0.0057350104,0.0055010803,0.0075642485
2021-09-27,-0.017654711,-0.019513367,-0.029085966,-0.026592975,-0.035302974
2021-09-28,0.015100875,0.011340017,0.0072333245,0.010630624,0.01458266
2021-09-29,0.007540624,0.010769826,0.01489988,0.008838483,0.0027820147
2021-09-30,-0.007097629,0.0033185459,-0.0011416603,0.0010729402,0.0028459192
2021-10-08,-0.010745747,-0.010906932,-0.014801455,-0.01790141,-0.03217633
2021-10-11,-0.0056399526,0.0018890874,0.0014314764,0.0032715707,0.004335344
2021-10-12,0.00056078256,0.0012519625,-0.0008877492,0.00016656789,0.010324602
2021-10-13,-0.0065412866,-0.008411121,-0.0045154714,-0.001581779,0.0050430475
2021-10-14,0.005104108,0.0077415085,0.008296559,-0.00077836984,-0.0003152865
2021-10-15,0.0041965293,0.012596506,0.0077613806,0.0058550793,0.008040597
2021-10-18,0.0011315161,-0.0015639518,-0.0017141001,-0.004695518,-0.004222761
2021-10-19,-0.0029471791,-0.0028830369,-0.0029715318,0.00016234981,-0.0029488867
2021-10-20,-0.021639455,-0.0097559905,-0.0015009206,-0.006307748,-0.0020585847
2021-10-21,0.015009189,0.0075923703,0.0013196868,-0.0036023825,0.0068045575
2021-10-22,-0.0026774895,-0.007628952,-0.0008959371,-0.0025384806,-0.0019248057
2021-10-25,0.00045428454,-0.014706248,-0.015390036,-0.016700063,-0.019708283
2021-10-26,-0.01029651,-0.009121149,-0.0053514815,-0.010926735,-0.022888865
2021-10-27,0.012788763,0.014272554,0.009598779,0.009420702,0.0111700585
2021-10-28,0.008713128,0.010447518,0.008874163,0.0068515395,0.007292964
2021-10-29,-0.0023681188,-0.011131575,-0.00786271,-0.015624233,-0.020934056
2021-11-01,0.0013960963,0.008394657,0.007614202,0.007151423,0.010769797
2021-11-02,0.015499272,0.011669938,0.006995585,0.0055800546,-0.0015429776
2021-11-03,-0.0023026734,-0.005134223,-0.0065397597,-0.009457766,-0.029802924
2021-11-04,-0.0050576483,0.003179531,0.0011822961,0.0021885068,0.011258078
2021-11-05,0.0056563406,0.00819622,0.005231497,0.0060275327,0.0038157774
2021-11-08,0.003063671,0.0011574364,-0.0016349205,-0.001893409,-0.00092186866
2021-11-09,0.00823655,0.008234306,0.011520352,0.010223671,0.015908888
2021-11-10,0.011583192,0.0061391564,0.0013659397,0.0020458729,-0.0004862225
2021-11-11,-0.0025746287,7.169843e-06,0.0014289942,0.0023068362,-0.002819906
2021-11-12,-0.005619532,-0.0071496638,-0.005782433,-0.005679103,-0.004975593
2021-11-15,0.0047542895,0.0036907822,0.006057682,0.003954147,0.013057388
2021-11-16,-0.01332765,-0.0050936784,-0.0049820724,-0.004374642,0.0064601423
2021-11-17,0.009954933,0.008657863,0.013462823,0.012005415,0.018493075
2021-11-18,0.009029827,0.007998292,0.0024927836,0.0025548,0.012430037
2021-11-19,0.0064891772,0.0017638844,0.0039948025,0.0023956597,0.003426835
2021-11-22,-0.0017416351,0.0061741476,0.001234877,0.0022249336,0.004139713
2021-11-23,-0.0069054943,-0.00422499,-0.0028259356,0.0021842646,0.0015572608
2021-11-24,-0.0046649314,-0.003592531,-0.0028621322,-0.0021605697,-0.0012473481
2021-11-25,0.0036581892,-0.0040036705,-0.006853623,-0.006102318,-0.0018215126
2021-11-26,-0.0034785664,0.0032099304,0.005490476,0.004041476,0.00629921
2021-11-29,-0.0028117127,0.009152832,0.007214514,0.009128975,0.011293936
2021-11-30,-0.008911261,-0.0045117596,-0.003638237,-0.005267263,-0.0062074824
2021-12-01,0.007474685,0.010900786,0.008582275,0.011034373,0.009296261
2021-12-02,-0.010630887,-0.008444162,-0.004763527,-0.010894228,-0.006067844
2021-12-03,-0.0053240336,0.004687505,0.0031635398,-2.8111115e-05,-0.004488669
2021-12-06,0.011939369,0.009412241,0.007091235,0.010986415,0.014227908
2021-12-07,0.0073914044,0.006268466,0.0074973763,0.010308027,-0.00026660084
2021-12-08,-0.0070508886,-0.0011543548,-0.004047977,-0.004341847,6.237984e-05
2021-12-09,0.0071560727,0.005565242,0.0047386484,0.0017842873,0.009586677
2021-12-10,-0.003268,-0.0020299566,-0.00452331,-0.0053916248,-0.007531238
2021-12-13,0.0010361224,0.0013256967,0.0029567021,0.0011097842,0.0011661834
2021-12-14,0.009776157,0.0064485995,0.003999198,0.008056587,0.022302533
2021-12-15,-0.0017065341,-0.0037466276,-0.0063066045,-0.0071486337,-0.008528397
2021-12-16,-0.021095047,-0.010151892,-0.01101943,-0.0044720457,-0.008283935
2021-12-17,0.013008093,0.017630665,0.017715685,0.016242685,0.010486665
2021-12-20,0.00022048532,0.0049437415,0.0058287955,0.0044891015,0.009550114
2021-12-21,-0.0021097034,0.0014579784,0.002783987,0.0004995568,0.0026370524
2021-12-22,-0.011254995,0.000808873,-0.008072798,-0.0033202365,-0.013133841
2021-12-23,-0.0027922345,-0.0006058529,0.0025601108,0.0016725545,0.0017650515
2021-12-24,-0.009744551,-0.0004097446,0.0009840555,0.002362412,0.005879004
2021-12-27,-0.009469276,-0.003702128,-0.0036238176,-0.0047340663,-0.0018097657
2021-12-28,0.008238308,0.007769986,0.008211897,0.008457508,0.006996336
2021-12-29,0.008029129,0.006286573,0.0062508946,0.010072065,0.007922746
2021-12-30,0.0071144314,0.008886459,0.009599084,0.009286678,0.00071796833
2021-12-31,-0.015712371,-0.014290298,-0.011172578,-0.010375197,-0.0156303
2022-01-04,0.007010439,-0.00068098604,0.001913621,0.0016896069,0.0048734904
2022-01-05,-0.0053453143,-0.004760755,-0.00014828432,-0.002293303,-0.011549161
2022-01-06,0.0062189978,0.0040087337,0.0046743792,0.0012476379,0.00481097
2022-01-07,-0.0038097329,-0.0022259725,-0.0057005403,-0.006763708,-0.012457618
2022-01-10,-2.1712183e-05,0.0063106297,0.006179939,0.0075064506,0.010412036
2022-01-11,-0.01140333,-0.011016152,-0.009626221,-0.011358888,-0.015718393
2022-01-12,0.0022816665,-0.0069305473,-0.008642948,-0.006666462,-0.0062947464
2022-01-13,0.008206427,0.012519762,0.0072322055,0.013350535,0.014032335
2022-01-14,-0.009275929,-0.0027262503,-0.0017375493,0.002800231,0.011460714
2022-01-17,-0.0041436497,-0.0033117917,-0.0033728427,-0.0036603292,0.0037532079
2022-01-18,-0.0129773365,-0.009942479,-0.007026847,-0.006344331,-0.011622909
2022-01-19,-0.01651829,-0.012364704,-0.01029815,-0.014140515,-0.009591482
2022-01-20,0.002107203,-0.0016183426,-0.008006171,-0.0028775942,-0.002280858
2022-01-21,-0.040811606,-0.034712926,-0.03794919,-0.03642369,-0.038699728
2022-01-24,0.006675376,0.0043529337,0.0034967833,0.004643929,0.006664095
2022-01-25,-0.026388392,-0.027580854,-0.02734006,-0.028698709,-0.024706475
2022-01-26,-0.0020415802,0.0030861497,-0.00083830534,-0.0029575308,-0.0054146866
2022-01-27,0.01915315,0.015241322,0.018769808,0.019084107,0.018908381
2022-01-28,0.01854163,0.01892237,0.02045371,0.01650423,0.0028441674
2022-02-07,0.012233619,0.013126253,0.0136276875,0.015117453,0.024152704
2022-02-08,0.006405256,0.0044765854,0.003128352,0.004971127,-0.007692228
2022-02-09,-0.014688365,-0.0141005255,-0.0136095835,-0.010934279,-0.013136053
2022-02-10,-0.014882246,-0.010397895,-0.0066417414,-0.0024249179,-0.0043047876
2022-02-11,-0.002287442,0.0024466931,0.0018809873,0.0029571038,0.017103441
2022-02-14,-0.00070582627,0.004149549,0.004083616,0.0059573175,0.0065576015
2022-02-15,-0.0040268614,-0.001746186,-0.00092149863,-0.0047565997,-0.0032810366
2022-02-16,0.014063106,0.01353527,0.012557641,0.010783284,0.0061483146
2022-02-17,0.00845807,0.0032001662,0.006132825,0.011123841,0.013873101
2022-02-18,-0.012819263,-0.013322259,-0.01231294,-0.012985215,-0.012898271
2022-02-21,0.0041713393,0.009489079,0.00997403,0.011478202,0.017359868
2022-02-22,-0.013175864,-0.020242427,-0.021247296,-0.021616293,-0.025817763
2022-02-23,0.0057626,0.0033042484,0.0080307955,0.008112112,0.009929958
2022-02-24,0.0077551734,0.0021340444,0.0025834155,0.0033050468,0.004989714
2022-02-25,-0.00075608375,0.0011009345,-6.671786e-05,0.004211875,0.0082336655
2022-02-28,0.0051246053,-0.00087346154,0.004248526,0.001990892,0.002034167
2022-03-01,-0.000958724,0.0054303,0.0015457189,0.0031691506,-0.0011605275
2022-03-02,-0.00986313,-0.011293641,-0.009992154,-0.0075494586,-0.0112334415
2022-03-03,-0.013193288,-0.020001996,-0.014532948,-0.02279544,-0.03106495
2022-03-04,-0.04602076,-0.034534372,-0.03046434,-0.028437326,-0.03181439
2022-03-07,-0.021973003,-0.025832104,-0.021083826,-0.021965275,-0.011431355
2022-03-08,0.016450291,0.012298862,0.014599945,0.01826181,0.016488776
2022-03-09,0.010699154,0.011376964,0.0097853355,0.012347735,0.009767297
2022-03-10,-0.020668214,-0.022930011,-0.024577804,-0.023614349,-0.02690209
2022-03-11,-0.056515228,-0.059643336,-0.058649477,-0.060328998,-0.06121322
2022-03-14,0.028397849,0.028853975,0.032481432,0.03242663,0.035852835
2022-03-15,0.01579566,0.016177062,0.018581461,0.01869864,0.025535893
2022-03-16,0.007630944,0.014908876,0.01807918,0.014504632,0.013533621
2022-03-17,0.011605873,0.006745626,0.0022164572,0.0012038636,-0.0006507951
2022-03-18,0.0034042776,0.0043650283,0.0014704103,0.0045644734,-0.0013023042
2022-03-21,0.004177669,0.0021869289,0.0059333225,0.0076366635,0.0042151865
2022-03-22,-0.006102843,-0.010458158,-0.009994724,-0.0095557505,-0.011921473
2022-03-23,-0.00850015,-0.010306015,-0.007887484,-0.004382956,-0.0062099732
2022-03-24,0.0021960312,0.0042324658,0.005530356,0.003928235,0.0032741618
2022-03-25,-0.0032454175,0.0004326403,-0.009208348,-0.0074231415,-0.013792732
2022-03-28,0.019301008,0.0138691785,0.018624509,0.024254339,0.024895696
2022-03-29,0.003202169,-0.0040653795,-0.0013906967,-0.008890979,-0.011217456
2022-03-30,0.0084896125,0.009070395,0.009010216,0.004422987,0.001316291
2022-03-31,0.017192107,0.010546126,0.0054751337,-0.005484075,-0.0077956887
2022-04-01,-0.023466187,-0.019651998,-0.021396844,-0.021610416,-0.025989316
2022-04-06,0.013981092,0.00053790805,-0.003579108,-0.0057091606,-0.008572413
2022-04-07,-0.029622545,-0.032367893,-0.030958286,-0.028316218,-0.029255949
2022-04-08,0.00755666,0.018080832,0.019210577,0.021729177,0.021181138
2022-04-11,-0.009966996,-0.014094848,-0.013878971,-0.018690227,-0.0138408365
2022-04-12,0.014647718,0.014349287,0.010750878,0.011885243,0.013925675
2022-04-13,-0.014174316,-0.009797998,-0.0031659515,-0.0068316185,-0.004520972
2022-04-14,-0.014568917,-0.0019811725,-0.0036352216,0.0066323285,0.011077992
2022-04-15,0.0011722362,0.0030216258,0.0045841914,0.005187141,0.0034564065
2022-04-18,-0.021018589,-0.01603584,-0.014579184,-0.020487154,-0.023972185
2022-04-19,-0.03630163,-0.030774536,-0.036788315,-0.031646814,-0.032275937
2022-04-20,-0.012134563,-0.0032688177,-0.00072838744,-0.0036503666,0.002472272
2022-04-21,-0.064421415,-0.063526295,-0.06474219,-0.06699281,-0.06668791
2022-04-22,-0.02982997,-0.03359221,-0.025961367,-0.021109868,-0.020495638
2022-04-25,0.027423138,0.03408186,0.04628638,0.039065614,0.029489446
2022-04-26,-0.001959656,-0.012017036,-0.0072487886,-0.012442183,0.002554816
2022-04-27,0.037407376,0.039799687,0.038666893,0.04319802,0.043210506
2022-04-28,0.016211396,0.008800382,0.014500565,0.015270139,0.007116935
2022-04-29,-0.024504706,-0.020794457,-0.0222681,-0.01918369,-0.01432586
2022-05-05,0.012890632,0.008838619,0.012236862,0.010721474,0.008058375
2022-05-06,0.009761266,0.011947036,0.020212732,0.018019177,0.013028716
2022-05-09,-0.0018906832,0.0028015547,0.0035721117,0.00920948,0.018050903
2022-05-10,0.0059038736,0.0043555982,0.0023789424,0.0019796502,-0.004385524
2022-05-11,0.009530651,0.011896424,0.009047522,0.0049480204,0.014114077
2022-05-12,-0.0073823608,-0.0059078657,-0.000947001,0.0021468138,0.008927599
2022-05-13,0.0020422144,-4.8451424e-05,0.0037014764,0.0014738857,-0.0025049245
2022-05-16,-0.0034905327,-0.005118957,-0.0012245494,0.00031175493,-0.0005509585
2022-05-17,0.011888328,0.0060400255,0.004739383,0.0059310417,0.0017707974
2022-05-18,0.010751672,0.013882723,0.016365534,0.016490014,0.022545934
2022-05-19,0.00685945,0.00595714,0.009737674,0.006731757,0.008223246
2022-05-20,-0.038512167,-0.040447876,-0.037687946,-0.038004164,-0.032726597
2022-05-23,0.019351276,0.015635746,0.016918907,0.021484682,0.022607647
2022-05-24,0.0077188415,0.014296506,0.011590281,0.014818178,0.01002676
2022-05-25,-0.0018739736,-0.001981067,-0.0041650087,-0.002877985,-0.0021185772
2022-05-26,0.004982239,0.009890409,0.009282045,0.007002188,0.009041092
2022-05-27,0.0071004415,0.012389715,0.012697219,0.014015831,0.023788173
2022-05-30,0.0068948735,-0.004846753,0.003324216,0.002371313,-0.0003388381
2022-05-31,0.009776861,0.011007116,0.012149108,0.011082583,-0.00015552521
2022-06-01,0.0125488285,0.019931812,0.01822762,0.015911082,0.012601716
