excess_net_ann,excess_ir,gross_excess_ann,turnover,cost_ann,net_sharpe,net_mdd,name,topk,n_drop,hold_thresh
2.719241761886946,0.32607136941346243,4.24938723871008,4.070522593256825,1.5301454768231328,0.5281091569009396,-34.75099165499177,baseline-ndrop1,50,1,1
1.6102693346174894,0.19305221450421076,4.650831099202804,8.064267032189663,3.040561764585315,0.4555021754507428,-32.3916948094187,T2-ndrop2,50,2,1
4.401154601063981,0.4446189274485353,6.9667956219820955,6.808517722949141,2.5656410209181164,0.5656274492618362,-36.521886047897,T3-top30,30,1,1
-0.7788922907869446,-0.11695889374601953,-0.09621957610561374,1.8294332815144354,0.6826727146813305,0.3728909727848734,-36.44716318985858,T4-top85,85,1,1
1.6452651859296354,0.18493326873707863,2.692959781635294,2.7947247566152607,1.0476945957056603,0.4753429114074295,-32.140702220992125,T5-hold5,50,1,5
-1.51679492523442,-0.1522858751567104,-0.30326548415380855,3.233276683418455,1.213529441080612,0.31807459500487495,-38.5670287911317,T6-hold10,50,1,10
